/Phi0 X,/Phi0 Y,/Phi1 X,/Phi1 Y,/Phi2 X,/Phi2 Y,/PhiMSBadd X,/PhiMSBadd Y,/PhiMSBrst X,/PhiMSBrst Y,/Phiacc X,/Phiacc Y,/Phioutadd X,/Phioutadd Y,/Phioutrst X,/Phioutrst Y,/VC0 X,/VC0 Y,/VC1 X,/VC1 Y,/VC2 X,/VC2 Y,/Vcout X,/Vcout Y,/dvalid X,/dvalid Y,/ip X,/ip Y
9.999071763732142e-10,0,9.999071763732142e-10,0,9.999071763732142e-10,0,9.999071763732142e-10,1.08820366612914e-07,9.999071763732142e-10,1.001354039034086e-07,9.999071763732142e-10,0,9.999071763732142e-10,1.001571658569665e-07,9.999071763732142e-10,1,9.999071763732142e-10,2.697142016295591e-06,9.999071763732142e-10,5.276316721959672e-06,9.999071763732142e-10,6.016271316564138e-06,9.999071763732142e-10,3.859505862172983e-08,9.999071763732142e-10,0,9.999071763732142e-10,0
9.999106782041663e-10,0,9.999106782041663e-10,0,9.999106782041663e-10,0,9.999106782041663e-10,1.279018189301976e-07,9.999106782041663e-10,1.092924343466865e-07,9.999106782041663e-10,0,9.999106782041663e-10,1.093501632320425e-07,9.999106782041663e-10,1,9.999106782041663e-10,2.706241418449035e-06,9.999106782041663e-10,5.428933769742695e-06,9.999106782041663e-10,6.154505576102184e-06,9.999106782041663e-10,3.937773086447981e-08,9.999106782041663e-10,0,9.999106782041663e-10,0
9.999166509447161e-10,0,9.999166509447161e-10,0,9.999166509447161e-10,0,9.999166509447161e-10,1.714335122282608e-07,9.999166509447161e-10,1.29959390877372e-07,9.999166509447161e-10,0,9.999166509447161e-10,1.300668444774506e-07,9.999166509447161e-10,1,9.999166509447161e-10,2.740338403951212e-06,9.999166509447161e-10,5.696396954874855e-06,9.999166509447161e-10,6.388628448991806e-06,9.999166509447161e-10,4.040769648301825e-08,9.999166509447161e-10,0,9.999166509447161e-10,0
9.999285964258157e-10,0,9.999285964258157e-10,0,9.999285964258157e-10,0,9.999285964258157e-10,2.69489039309514e-07,9.999285964258157e-10,1.750280773747532e-07,9.999285964258157e-10,0,9.999285964258157e-10,1.751729350245389e-07,9.999285964258157e-10,1,9.999285964258157e-10,2.886802976360103e-06,9.999285964258157e-10,6.186523585873796e-06,9.999285964258157e-10,6.781077866691165e-06,9.999285964258157e-10,4.150273747913737e-08,9.999285964258157e-10,0,9.999285964258157e-10,0
9.999524873880149e-10,0,9.999524873880149e-10,0,9.999524873880149e-10,0,9.999524873880149e-10,4.443791040189779e-07,9.999524873880149e-10,2.485043050197471e-07,9.999524873880149e-10,0,9.999524873880149e-10,2.486101360006181e-07,9.999524873880149e-10,1,9.999524873880149e-10,3.42108290062527e-06,9.999524873880149e-10,7.04718366764703e-06,9.999524873880149e-10,7.351825730029787e-06,9.999524873880149e-10,4.253571774823919e-08,9.999524873880149e-10,0,9.999524873880149e-10,0
9.999963885220058e-10,0,9.999963885220058e-10,0,9.999963885220058e-10,0,9.999963885220058e-10,7.30615147796439e-07,9.999963885220058e-10,3.532160182725286e-07,9.999963885220058e-10,0,9.999963885220058e-10,3.532742601608334e-07,9.999963885220058e-10,1,9.999963885220058e-10,4.844498045257441e-06,9.999963885220058e-10,8.69673099830627e-06,9.999963885220058e-10,8.277310652762036e-06,9.999963885220058e-10,4.492064835428527e-08,9.999963885220058e-10,0,9.999963885220058e-10,0
1.000048194261003e-09,0,1.000048194261003e-09,0,1.000048194261003e-09,0,1.000048194261003e-09,1.187825742270217e-06,1.000048194261003e-09,5.202300981897172e-07,1.000048194261003e-09,0,1.000048194261003e-09,5.203416230575456e-07,1.000048194261003e-09,1,1.000048194261003e-09,7.107303620806212e-06,1.000048194261003e-09,1.147662601653838e-05,1.000048194261003e-09,9.89587304971495e-06,1.000048194261003e-09,4.9998508955009e-08,1.000048194261003e-09,0,1.000048194261003e-09,0
1.000054669978378e-09,0,1.000054669978378e-09,0,1.000054669978378e-09,0,1.000054669978378e-09,1.260653239975815e-06,1.000054669978378e-09,5.475730117223247e-07,1.000054669978378e-09,0,1.000054669978378e-09,5.476913640889055e-07,1.000054669978378e-09,1,1.000054669978378e-09,7.44329342103022e-06,1.000054669978378e-09,1.190830524883667e-05,1.000054669978378e-09,1.015368999111174e-05,1.000054669978378e-09,5.076395903422504e-08,1.000054669978378e-09,0,1.000054669978378e-09,0
1.000057907837065e-09,0,1.000057907837065e-09,0,1.000057907837065e-09,0,1.000057907837065e-09,1.298108259711807e-06,1.000057907837065e-09,5.616011581385245e-07,1.000057907837065e-09,0,1.000057907837065e-09,5.617214975177656e-07,1.000057907837065e-09,1,1.000057907837065e-09,7.617733078836873e-06,1.000057907837065e-09,1.212768988681344e-05,1.000057907837065e-09,1.02831249074436e-05,1.000057907837065e-09,5.112930015992087e-08,1.000057907837065e-09,0,1.000057907837065e-09,0
1.000064383554439e-09,0,1.000064383554439e-09,0,1.000064383554439e-09,0,1.000064383554439e-09,1.37361125488691e-06,1.000064383554439e-09,5.896399946096733e-07,1.000064383554439e-09,0,1.000064383554439e-09,5.897599922737612e-07,1.000064383554439e-09,1,1.000064383554439e-09,7.979149902081995e-06,1.000064383554439e-09,1.256377910771832e-05,1.000064383554439e-09,1.053411136790601e-05,1.000064383554439e-09,5.178274962949809e-08,1.000064383554439e-09,0,1.000064383554439e-09,0
1.000077334989188e-09,0,1.000077334989188e-09,0,1.000077334989188e-09,0,1.000077334989188e-09,1.525584283127598e-06,1.000077334989188e-09,6.450267705349778e-07,1.000077334989188e-09,0,1.000077334989188e-09,6.451380931754506e-07,1.000077334989188e-09,1,1.000077334989188e-09,8.747463514808446e-06,1.000077334989188e-09,1.345237756871619e-05,1.000077334989188e-09,1.103199016719018e-05,1.000077334989188e-09,5.306844446566767e-08,1.000077334989188e-09,0,1.000077334989188e-09,0
1.00009068165586e-09,0,1.00009068165586e-09,0,1.00009068165586e-09,0,1.00009068165586e-09,1.683902043994837e-06,1.00009068165586e-09,7.014782028991754e-07,1.00009068165586e-09,0,1.00009068165586e-09,7.01578211281979e-07,1.00009068165586e-09,1,1.00009068165586e-09,9.594770469477541e-06,1.00009068165586e-09,1.439163142758435e-05,1.00009068165586e-09,1.154331364419972e-05,1.00009068165586e-09,5.439146759013906e-08,1.00009068165586e-09,0,1.00009068165586e-09,0
1.00009534082793e-09,0,1.00009534082793e-09,0,1.00009534082793e-09,0,1.00009534082793e-09,1.739620428750911e-06,1.00009534082793e-09,7.210948708803107e-07,1.00009534082793e-09,0,1.00009534082793e-09,7.211908310761766e-07,1.00009534082793e-09,1,1.00009534082793e-09,9.902326648075949e-06,1.00009534082793e-09,1.472515982856684e-05,1.00009534082793e-09,1.172205133296098e-05,1.00009534082793e-09,5.485552735176068e-08,1.00009534082793e-09,0,1.00009534082793e-09,0
1.0001e-09,0,1.0001e-09,0,1.0001e-09,0,1.0001e-09,1.795551222433245e-06,1.0001e-09,7.406741543291795e-07,1.0001e-09,0,1.0001e-09,7.407660649176959e-07,1.0001e-09,1,1.0001e-09,1.021529590746673e-05,1.0001e-09,1.506055109519343e-05,1.0001e-09,1.190021305842061e-05,1.0001e-09,5.531394943583955e-08,1.0001e-09,0,1.0001e-09,0
1.00010065e-09,0,1.00010065e-09,0,1.00010065e-09,0,1.00010065e-09,1.803297678763348e-06,1.00010065e-09,7.433664434784964e-07,1.00010065e-09,0,1.00010065e-09,7.434575068160237e-07,1.00010065e-09,1,1.00010065e-09,1.025938826653052e-05,1.00010065e-09,1.510436237814854e-05,1.00010065e-09,1.192210048120878e-05,1.00010065e-09,5.535313620423982e-08,1.00010065e-09,0,1.00010065e-09,0
1.00010195e-09,0,1.00010195e-09,0,1.00010195e-09,0,1.00010195e-09,1.818479135136317e-06,1.00010195e-09,7.485956963218797e-07,1.00010195e-09,0,1.00010195e-09,7.486839313475386e-07,1.00010195e-09,1,1.00010195e-09,1.034765409373301e-05,1.00010195e-09,1.518299828520785e-05,1.00010195e-09,1.195744601750226e-05,1.00010195e-09,5.53635866922159e-08,1.00010195e-09,0,1.00010195e-09,0
1.0001026e-09,0,1.0001026e-09,0,1.0001026e-09,0,1.0001026e-09,1.826338417538769e-06,1.0001026e-09,7.512231599459555e-07,1.0001026e-09,0,1.0001026e-09,7.513102728322276e-07,1.0001026e-09,1,1.0001026e-09,1.045520030609121e-05,1.0001026e-09,1.527246544647808e-05,1.0001026e-09,1.199445815055805e-05,1.0001026e-09,5.553920326850627e-08,1.0001026e-09,0,1.0001026e-09,0
1.000102925e-09,0,1.000102925e-09,0,1.000102925e-09,0,1.000102925e-09,1.830674692974051e-06,1.000102925e-09,7.526370980662279e-07,1.000102925e-09,0,1.000102925e-09,7.52724556557959e-07,1.000102925e-09,1,1.000102925e-09,1.053879189202896e-05,1.000102925e-09,1.534300301718325e-05,1.000102925e-09,1.20241366898879e-05,1.000102925e-09,5.572164612939991e-08,1.000102925e-09,0,1.000102925e-09,0
1.000103575e-09,0,1.000103575e-09,0,1.000103575e-09,0,1.000103575e-09,1.840277001228439e-06,1.000103575e-09,7.557153091512034e-07,1.000103575e-09,0,1.000103575e-09,7.558054722639353e-07,1.000103575e-09,1,1.000103575e-09,1.069459905403689e-05,1.000103575e-09,1.547040415926711e-05,1.000103575e-09,1.207566538339285e-05,1.000103575e-09,5.600741985732483e-08,1.000103575e-09,0,1.000103575e-09,0
1.000104874999999e-09,0,1.000104874999999e-09,0,1.000104874999999e-09,0,1.000104874999999e-09,1.861499830550459e-06,1.000104874999999e-09,7.623062921829721e-07,1.000104874999999e-09,0,1.000104874999999e-09,7.624039988346424e-07,1.000104874999999e-09,1,1.000104874999999e-09,1.096856596463367e-05,1.000104874999999e-09,1.567945157250028e-05,1.000104874999999e-09,1.215236112570763e-05,1.000104874999999e-09,5.6325517324775e-08,1.000104874999999e-09,0,1.000104874999999e-09,0
1.000105524999999e-09,0,1.000105524999999e-09,0,1.000105524999999e-09,0,1.000105524999999e-09,1.872595234005477e-06,1.000105524999999e-09,7.656446435026479e-07,1.000105524999999e-09,0,1.000105524999999e-09,7.657454782999008e-07,1.000105524999999e-09,1,1.000105524999999e-09,1.108943229200485e-05,1.000105524999999e-09,1.576405570960172e-05,1.000105524999999e-09,1.217911863294278e-05,1.000105524999999e-09,5.637852077866013e-08,1.000105524999999e-09,0,1.000105524999999e-09,0
1.000106824999999e-09,0,1.000106824999999e-09,0,1.000106824999999e-09,0,1.000106824999999e-09,1.894398338849047e-06,1.000106824999999e-09,7.719621015032957e-07,1.000106824999999e-09,0,1.000106824999999e-09,7.720646314647989e-07,1.000106824999999e-09,1,1.000106824999999e-09,1.130658234055872e-05,1.000106824999999e-09,1.590273357806301e-05,1.000106824999999e-09,1.221483286050464e-05,1.000106824999999e-09,5.633954217370936e-08,1.000106824999999e-09,0,1.000106824999999e-09,0
1.000109424999998e-09,0,1.000109424999998e-09,0,1.000109424999998e-09,0,1.000109424999998e-09,1.933491222276417e-06,1.000109424999998e-09,7.822569592961492e-07,1.000109424999998e-09,0,1.000109424999998e-09,7.823446554372127e-07,1.000109424999998e-09,1,1.000109424999998e-09,1.166665335783604e-05,1.000109424999998e-09,1.609050685751537e-05,1.000109424999998e-09,1.223499036411566e-05,1.000109424999998e-09,5.590682746785191e-08,1.000109424999998e-09,0,1.000109424999998e-09,0
1.000110724999998e-09,0,1.000110724999998e-09,0,1.000110724999998e-09,0,1.000110724999998e-09,1.950054259311772e-06,1.000110724999998e-09,7.860339012169151e-07,1.000110724999998e-09,0,1.000110724999998e-09,7.861063559930451e-07,1.000110724999998e-09,1,1.000110724999998e-09,1.181741607415296e-05,1.000110724999998e-09,1.615052525572636e-05,1.000110724999998e-09,1.222622813596613e-05,1.000110724999998e-09,5.558567474875813e-08,1.000110724999998e-09,0,1.000110724999998e-09,0
1.000113324999997e-09,0,1.000113324999997e-09,0,1.000113324999997e-09,0,1.000113324999997e-09,1.97655097014963e-06,1.000113324999997e-09,7.908271769564852e-07,1.000113324999997e-09,0,1.000113324999997e-09,7.908613365789884e-07,1.000113324999997e-09,1,1.000113324999997e-09,1.208147099910635e-05,1.000113324999997e-09,1.623316588494792e-05,1.000113324999997e-09,1.219017405677957e-05,1.000113324999997e-09,5.491531633443598e-08,1.000113324999997e-09,0,1.000113324999997e-09,0
1.000118524999995e-09,0,1.000118524999995e-09,0,1.000118524999995e-09,0,1.000118524999995e-09,2.007930818618046e-06,1.000118524999995e-09,7.919688964606959e-07,1.000118524999995e-09,0,1.000118524999995e-09,7.919215502817574e-07,1.000118524999995e-09,1,1.000118524999995e-09,1.250959373322577e-05,1.000118524999995e-09,1.632123793126264e-05,1.000118524999995e-09,1.208964899483406e-05,1.000118524999995e-09,5.376850172166136e-08,1.000118524999995e-09,0,1.000118524999995e-09,0
1.000128924999992e-09,0,1.000128924999992e-09,0,1.000128924999992e-09,0,1.000128924999992e-09,2.024200559350331e-06,1.000128924999992e-09,7.787103284560686e-07,1.000128924999992e-09,0,1.000128924999992e-09,7.785536651595965e-07,1.000128924999992e-09,1,1.000128924999992e-09,1.314477969987052e-05,1.000128924999992e-09,1.642120287096528e-05,1.000128924999992e-09,1.191326725598023e-05,1.000128924999992e-09,5.260649612055432e-08,1.000128924999992e-09,0,1.000128924999992e-09,0
1.000149724999985e-09,0,1.000149724999985e-09,0,1.000149724999985e-09,0,1.000149724999985e-09,2.020880808496083e-06,1.000149724999985e-09,7.515175032362476e-07,1.000149724999985e-09,0,1.000149724999985e-09,7.513287062532272e-07,1.000149724999985e-09,1,1.000149724999985e-09,1.399326697646481e-05,1.000149724999985e-09,1.665825265242102e-05,1.000149724999985e-09,1.177466803547102e-05,1.000149724999985e-09,5.244487240305106e-08,1.000149724999985e-09,0,1.000149724999985e-09,0
1.000187318400475e-09,0,1.000187318400475e-09,0,1.000187318400475e-09,0,1.000187318400475e-09,2.038757849421886e-06,1.000187318400475e-09,7.372811413226347e-07,1.000187318400475e-09,0,1.000187318400475e-09,7.371326243362364e-07,1.000187318400475e-09,1,1.000187318400475e-09,1.490377980295571e-05,1.000187318400475e-09,1.707633454621434e-05,1.000187318400475e-09,1.177644618161161e-05,1.000187318400475e-09,5.257451955979828e-08,1.000187318400475e-09,0,1.000187318400475e-09,0
1.000253079375744e-09,0,1.000253079375744e-09,0,1.000253079375744e-09,0,1.000253079375744e-09,2.03266964070391e-06,1.000253079375744e-09,7.193892660349949e-07,1.000253079375744e-09,0,1.000253079375744e-09,7.191870018981263e-07,1.000253079375744e-09,1,1.000253079375744e-09,1.565779820806732e-05,1.000253079375744e-09,1.734028997488489e-05,1.000253079375744e-09,1.170023495217902e-05,1.000253079375744e-09,5.162208005593623e-08,1.000253079375744e-09,0,1.000253079375744e-09,0
